CustomerID|CustomerName|BillToCustomerID|CustomerCategoryID|BuyingGroupID|PrimaryContactPersonID|AlternateContactPersonID|DeliveryMethodID|DeliveryCityID|PostalCityID|CreditLimit|AccountOpenedDate|StandardDiscountPercentage|IsStatementSent|IsOnCreditHold|PaymentDays|PhoneNumber|FaxNumber|DeliveryRun|RunPosition|WebsiteURL|DeliveryAddressLine1|DeliveryAddressLine2|DeliveryPostalCode|DeliveryLocation|PostalAddressLine1|PostalAddressLine2|PostalPostalCode|LastEditedBy|ValidFrom|ValidTo
426|"Wingtip Toys (Willow Valley, AZ)"|401|3|2|2051|2052|3|37316|37316||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(480) 555-0100"|"(480) 555-0101"|""|""|"http://www.wingtiptoys.com/WillowValley"|"Unit 294"|"2001 Lee Boulevard"|"90041"|POINT (-114.6066314 34.9119475)|"PO Box 6844"|"Mudaliyarville"|"90041"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
427|"Wingtip Toys (Athol Springs, NY)"|401|3|2|2053|2054|3|1417|1417||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|""|""|"http://www.wingtiptoys.com/AtholSprings"|"Shop 205"|"840 Rezaei Lane"|"90285"|POINT (-78.8664229 42.769781)|"PO Box 5076"|"Semjonovville"|"90285"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
428|"Wingtip Toys (Paw Paw Lake, MI)"|401|3|2|2055|2056|3|26376|26376||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(231) 555-0100"|"(231) 555-0101"|""|""|"http://www.wingtiptoys.com/PawPawLake"|"Shop 245"|"1097 Grabensek Street"|"90635"|POINT (-86.2719674 42.2122597)|"PO Box 8877"|"Wimmerville"|"90635"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
429|"Wingtip Toys (Lilbourn, MO)"|401|3|2|2057|2058|3|19405|19405||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(314) 555-0100"|"(314) 555-0101"|""|""|"http://www.wingtiptoys.com/Lilbourn"|"Shop 191"|"435 Vladu Crescent"|"90025"|POINT (-89.6153571 36.5922816)|"PO Box 1819"|"Maciasville"|"90025"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
430|"Wingtip Toys (Lost River, ID)"|401|3|2|2059|2060|3|20043|20043||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(208) 555-0100"|"(208) 555-0101"|""|""|"http://www.wingtiptoys.com/LostRiver"|"Unit 63"|"506 Dikshit Lane"|"90272"|POINT (-113.614571 43.68691)|"PO Box 3090"|"Kitjakarnville"|"90272"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
431|"Wingtip Toys (Rosa Sánchez, PR)"|401|3|2|2061|2062|3|29490|29490||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(787) 555-0100"|"(787) 555-0101"|""|""|"http://www.wingtiptoys.com/RosaSánchez"|"Unit 193"|"583 Aluri Road"|"90726"|POINT (-65.909286 18.0597925)|"PO Box 8106"|"Srbovaville"|"90726"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
432|"Wingtip Toys (Vamo, FL)"|401|3|2|2063|2064|3|35078|35078||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(239) 555-0100"|"(239) 555-0101"|""|""|"http://www.wingtiptoys.com/Vamo"|"Unit 102"|"1523 Lukes Lane"|"90333"|POINT (-82.4978748 27.2219951)|"PO Box 5111"|"Fierroville"|"90333"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
433|"Wingtip Toys (Balko, OK)"|401|3|2|2065|2066|3|1820|1820||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(405) 555-0100"|"(405) 555-0101"|""|""|"http://www.wingtiptoys.com/Balko"|"Shop 262"|"430 Paulet Crescent"|"90584"|POINT (-100.708656688 36.6339746006)|"PO Box 5586"|"Knihtilaville"|"90584"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
434|"Wingtip Toys (Lime Lake, NY)"|401|3|2|2067|2068|3|19434|19434||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|""|""|"http://www.wingtiptoys.com/LimeLake"|"Unit 111"|"983 Cavalcante Street"|"90667"|POINT (-78.4797427 42.4345078)|"PO Box 442"|"Rajuville"|"90667"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
435|"Wingtip Toys (Teutopolis, IL)"|401|3|2|2069|2070|3|33832|33832||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(217) 555-0100"|"(217) 555-0101"|""|""|"http://www.wingtiptoys.com/Teutopolis"|"Unit 83"|"1871 Grabensek Road"|"90269"|POINT (-88.4719918 39.1330967)|"PO Box 8744"|"Johanssonville"|"90269"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
436|"Wingtip Toys (Gargatha, VA)"|401|3|2|2071|2072|3|12680|12680||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(276) 555-0100"|"(276) 555-0101"|""|""|"http://www.wingtiptoys.com/Gargatha"|"Shop 233"|"1362 Gajula Road"|"90752"|POINT (-75.5979836 37.8001273)|"PO Box 3498"|"Magnussonville"|"90752"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
437|"Wingtip Toys (Cadogan, PA)"|401|3|2|2073|2074|3|4860|4860||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.wingtiptoys.com/Cadogan"|"Shop 111"|"1266 Aggarwal Road"|"90357"|POINT (-79.5811576 40.7539533)|"PO Box 8876"|"Almeidaville"|"90357"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
438|"Wingtip Toys (Lucasville, OH)"|401|3|2|2075|2076|3|20189|20189||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(216) 555-0100"|"(216) 555-0101"|""|""|"http://www.wingtiptoys.com/Lucasville"|"Unit 47"|"857 Bose Avenue"|"90391"|POINT (-82.9968419 38.879518)|"PO Box 8276"|"Srbovaville"|"90391"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
439|"Wingtip Toys (Cylon, WI)"|401|3|2|2077|2078|3|8306|8306||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(262) 555-0100"|"(262) 555-0101"|""|""|"http://www.wingtiptoys.com/Cylon"|"Suite 36"|"1673 Pokorna Avenue"|"90266"|POINT (-92.352969 45.1221865)|"PO Box 9530"|"Larameeville"|"90266"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
440|"Wingtip Toys (Asher, OK)"|401|3|2|2079|2080|3|1299|1299||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(405) 555-0100"|"(405) 555-0101"|""|""|"http://www.wingtiptoys.com/Asher"|"Suite 121"|"1277 Almeida Street"|"90683"|POINT (-96.9474152885 34.9934707006)|"PO Box 163"|"Ankithamville"|"90683"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
441|"Wingtip Toys (Keosauqua, IA)"|401|3|2|2081|2082|3|17587|17587||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(319) 555-0100"|"(319) 555-0101"|""|""|"http://www.wingtiptoys.com/Keosauqua"|"Suite 292"|"830 Sal Crescent"|"90281"|POINT (-91.9623949 40.730305799999996)|"PO Box 8211"|"Konovalovaville"|"90281"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
442|"Wingtip Toys (Homer City, PA)"|401|3|2|2083|2084|3|15835|15835||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.wingtiptoys.com/HomerCity"|"Suite 149"|"1993 TunC Street"|"90713"|POINT (-79.1622566 40.5434007)|"PO Box 8760"|"Zaliteville"|"90713"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
443|"Wingtip Toys (Berville, MI)"|401|3|2|2085|2086|3|2815|2815||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(231) 555-0100"|"(231) 555-0101"|""|""|"http://www.wingtiptoys.com/Berville"|"Unit 38"|"824 Padilla Crescent"|"90628"|POINT (-82.8829846 42.9083621)|"PO Box 161"|"Kaulinsville"|"90628"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
444|"Wingtip Toys (Tea, SD)"|401|3|2|2087|2088|3|33701|33701||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(605) 555-0100"|"(605) 555-0101"|""|""|"http://www.wingtiptoys.com/Tea"|"Shop 228"|"1362 Chu Crescent"|"90641"|POINT (-96.8358847 43.4463668)|"PO Box 3565"|"Valbeville"|"90641"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
445|"Wingtip Toys (Dacono, CO)"|401|3|2|2089|2090|3|8322|8322||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(303) 555-0100"|"(303) 555-0101"|""|""|"http://www.wingtiptoys.com/Dacono"|"Shop 54"|"541 Shergill Street"|"90289"|POINT (-104.9394216 40.0847062)|"PO Box 2103"|"Hahlville"|"90289"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
446|"Wingtip Toys (Saint Landry, LA)"|401|3|2|2091|2092|3|30119|30119||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(225) 555-0100"|"(225) 555-0101"|""|""|"http://www.wingtiptoys.com/SaintLandry"|"Unit 160"|"782 Chakraborty Road"|"90033"|POINT (-92.257905 30.8443611)|"PO Box 3233"|"Ivanovville"|"90033"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
447|"Wingtip Toys (Coin, IA)"|401|3|2|2093|2094|3|7069|7069||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(319) 555-0100"|"(319) 555-0101"|""|""|"http://www.wingtiptoys.com/Coin"|"Unit 133"|"1197 Nastase Avenue"|"90458"|POINT (-95.2302597 40.6544393)|"PO Box 5320"|"Buecekville"|"90458"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
448|"Wingtip Toys (Salt Wells, NV)"|401|3|2|2095|2096|3|30304|30304||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(702) 555-0100"|"(702) 555-0101"|""|""|"http://www.wingtiptoys.com/SaltWells"|"Unit 20"|"1175 Moresby Street"|"90058"|POINT (-118.5829202 39.3751976)|"PO Box 5461"|"Mudaliyarville"|"90058"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
449|"Wingtip Toys (Delray, WV)"|401|3|2|2097|2098|3|8839|8839||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(304) 555-0100"|"(304) 555-0101"|""|""|"http://www.wingtiptoys.com/Delray"|"Suite 120"|"1400 Kongpaisarn Street"|"90317"|POINT (-78.6041789 39.1945484)|"PO Box 3379"|"Almeidaville"|"90317"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
450|"Wingtip Toys (Mount Summit, IN)"|401|3|2|2099|2100|3|23284|23284||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(219) 555-0100"|"(219) 555-0101"|""|""|"http://www.wingtiptoys.com/MountSummit"|"Suite 94"|"1033 Lindqvist Road"|"90142"|POINT (-85.3846928 40.0044908)|"PO Box 8234"|"Arslanville"|"90142"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
451|"Wingtip Toys (Smoot, WY)"|401|3|2|2101|2102|3|31870|31870||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(307) 555-0100"|"(307) 555-0101"|""|""|"http://www.wingtiptoys.com/Smoot"|"Unit 16"|"1854 Ankitham Avenue"|"90071"|POINT (-110.9143626 42.6204847)|"PO Box 7551"|"Bandopadhyayville"|"90071"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
452|"Wingtip Toys (Lake Davis, CA)"|401|3|2|2103|2104|3|18340|18340||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.wingtiptoys.com/LakeDavis"|"Suite 75"|"605 Roman Street"|"90719"|POINT (-120.4788267 39.8726783)|"PO Box 4593"|"Bhamidipativille"|"90719"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
453|"Wingtip Toys (Stanardsville, VA)"|401|3|2|2105|2106|3|32575|32575||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(276) 555-0100"|"(276) 555-0101"|""|""|"http://www.wingtiptoys.com/Stanardsville"|"Suite 124"|"1316 Agafitei Road"|"90739"|POINT (-78.4400099 38.2973519)|"PO Box 6719"|"Vladuville"|"90739"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
454|"Wingtip Toys (Corcovado, PR)"|401|3|2|2107|2108|3|7576|7576||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(787) 555-0100"|"(787) 555-0101"|""|""|"http://www.wingtiptoys.com/Corcovado"|"Suite 191"|"1924 Spousta Lane"|"90498"|POINT (-66.7762868 18.4585569)|"PO Box 8293"|"Malakarville"|"90498"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
455|"Wingtip Toys (Taft Heights, CA)"|401|3|2|2109|2110|3|33520|33520||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.wingtiptoys.com/TaftHeights"|"Shop 121"|"1772 Fallaci Crescent"|"90304"|POINT (-119.4726196 35.1346895)|"PO Box 2541"|"Aguilarville"|"90304"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
456|"Wingtip Toys (West Hempstead, NY)"|401|3|2|2111|2112|3|36531|36531||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|""|""|"http://www.wingtiptoys.com/WestHempstead"|"Unit 2"|"1605 Leigh Road"|"90799"|POINT (-73.6501295 40.7048242)|"PO Box 9491"|"Pauletville"|"90799"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
457|"Wingtip Toys (Portales, NM)"|401|3|2|2113|2114|3|27648|27648||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.wingtiptoys.com/Portales"|"Unit 133"|"349 Kozakova Boulevard"|"90304"|POINT (-103.3343978 34.1861922)|"PO Box 4532"|"Hoaville"|"90304"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
458|"Wingtip Toys (Coker, AL)"|401|3|2|2115|2116|3|7074|7074||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(205) 555-0100"|"(205) 555-0101"|""|""|"http://www.wingtiptoys.com/Coker"|"Shop 23"|"1813 Koppel Crescent"|"90364"|POINT (-87.6877882 33.2459512)|"PO Box 7876"|"Carvalhoville"|"90364"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
459|"Wingtip Toys (Haydenville, OH)"|401|3|2|2117|2118|3|14974|14974||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(216) 555-0100"|"(216) 555-0101"|""|""|"http://www.wingtiptoys.com/Haydenville"|"Shop 69"|"801 Dzene Street"|"90519"|POINT (-82.3282074 39.482013)|"PO Box 642"|"Pellandville"|"90519"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
460|"Wingtip Toys (Mayhill, NM)"|401|3|2|2119|2120|3|21351|21351||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.wingtiptoys.com/Mayhill"|"Suite 11"|"898 Kim Boulevard"|"90741"|POINT (-105.4780381 32.8895419)|"PO Box 2199"|"Pendyalaville"|"90741"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
461|"Wingtip Toys (Vair, TX)"|401|3|2|2121|2122|3|34984|34984||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.wingtiptoys.com/Vair"|"Shop 59"|"75 Chang Crescent"|"90707"|POINT (-94.9135442 31.2810176)|"PO Box 7167"|"Shahville"|"90707"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
462|"Wingtip Toys (Crossroads, NM)"|401|3|2|2123|2124|3|8082|8082||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.wingtiptoys.com/Crossroads"|"Unit 288"|"1925 Ankitham Road"|"90068"|POINT (-103.3396737 33.5123245)|"PO Box 9386"|"Voletiville"|"90068"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
463|"Wingtip Toys (Cowlington, OK)"|401|3|2|2125|2126|3|7847|7847||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(405) 555-0100"|"(405) 555-0101"|""|""|"http://www.wingtiptoys.com/Cowlington"|"Shop 57"|"521 Arslan Street"|"90524"|POINT (-94.7897384014 35.3058311009)|"PO Box 338"|"Lillville"|"90524"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
464|"Wingtip Toys (Glen Ullin, ND)"|401|3|2|2127|2128|3|13146|13146||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(701) 555-0100"|"(701) 555-0101"|""|""|"http://www.wingtiptoys.com/GlenUllin"|"Unit 91"|"710 Barbosa Lane"|"90380"|POINT (-101.829877 46.8150051)|"PO Box 381"|"Stolinovaville"|"90380"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
465|"Wingtip Toys (Oologah, OK)"|401|3|2|2129|2130|3|25479|25479||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(405) 555-0100"|"(405) 555-0101"|""|""|"http://www.wingtiptoys.com/Oologah"|"Shop 214"|"176 Zvirbule Crescent"|"90439"|POINT (-95.7320981885 36.4509861006)|"PO Box 7779"|"Monjeauville"|"90439"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
466|"Wingtip Toys (Lytle, TX)"|401|3|2|2131|2132|3|20412|20412||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.wingtiptoys.com/Lytle"|"Unit 95"|"882 Bhuiyan Crescent"|"90706"|POINT (-98.7964137 29.233294)|"PO Box 8413"|"Hanssonville"|"90706"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
467|"Wingtip Toys (Mahaffey, PA)"|401|3|2|2133|2134|3|20575|20575||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.wingtiptoys.com/Mahaffey"|"Shop 93"|"1947 ozCelik Road"|"90361"|POINT (-78.724196 40.8728411)|"PO Box 7622"|"Mittalville"|"90361"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
468|"Wingtip Toys (Sunburg, MN)"|401|3|2|2135|2136|3|33237|33237||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(218) 555-0100"|"(218) 555-0101"|""|""|"http://www.wingtiptoys.com/Sunburg"|"Unit 234"|"1356 Molina Crescent"|"90477"|POINT (-95.2383563 45.3477401)|"PO Box 9120"|"Panetierville"|"90477"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
469|"Wingtip Toys (Johnetta, KY)"|401|3|2|2137|2138|3|17093|17093||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(270) 555-0100"|"(270) 555-0101"|""|""|"http://www.wingtiptoys.com/Johnetta"|"Unit 280"|"1314 Arvidsson Boulevard"|"90699"|POINT (-84.191877 37.4156408)|"PO Box 9095"|"Minville"|"90699"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
470|"Wingtip Toys (Universal City, TX)"|401|3|2|2139|2140|3|34875|34875||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.wingtiptoys.com/UniversalCity"|"Unit 40"|"1521 Phan Crescent"|"90500"|POINT (-98.2911235 29.5480071)|"PO Box 4268"|"Astromville"|"90500"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
471|"Wingtip Toys (Ridgemark, CA)"|401|3|2|2141|2142|3|28907|28907||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.wingtiptoys.com/Ridgemark"|"Shop 179"|"1795 Pullela Street"|"90667"|POINT (-121.3657673 36.8124564)|"PO Box 5874"|"Debville"|"90667"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
472|"Wingtip Toys (San Jacinto, CA)"|401|3|2|2143|2144|3|30387|30387||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.wingtiptoys.com/SanJacinto"|"Shop 170"|"820 Kubatova Road"|"90017"|POINT (-116.958635 33.7839084)|"PO Box 4450"|"Bhuiyanville"|"90017"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
473|"Wingtip Toys (Floriston, CA)"|401|3|2|2145|2146|3|11747|11747||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.wingtiptoys.com/Floriston"|"Suite 203"|"229 Cao Lane"|"90298"|POINT (-120.021308 39.3946303)|"PO Box 9625"|"Valbeville"|"90298"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
474|"Wingtip Toys (Bokeelia, FL)"|401|3|2|2147|2148|3|3463|3463||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(239) 555-0100"|"(239) 555-0101"|""|""|"http://www.wingtiptoys.com/Bokeelia"|"Shop 102"|"1019 Hoa Avenue"|"90757"|POINT (-82.1589815 26.7056266)|"PO Box 6304"|"Sikdarville"|"90757"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
475|"Wingtip Toys (Cale, AR)"|401|3|2|2149|2150|3|4900|4900||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(479) 555-0100"|"(479) 555-0101"|""|""|"http://www.wingtiptoys.com/Cale"|"Unit 12"|"1235 Oh Crescent"|"90643"|POINT (-93.2404457 33.6262263)|"PO Box 2845"|"Mihajlovikville"|"90643"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
476|"Wingtip Toys (Karthaus, PA)"|401|3|2|2151|2152|3|17353|17353||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.wingtiptoys.com/Karthaus"|"Suite 106"|"272 Stojkovic Avenue"|"90362"|POINT (-78.1138962 41.1208924)|"PO Box 6797"|"Naickerville"|"90362"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
477|"Wingtip Toys (Glancy, MS)"|401|3|2|2153|2154|3|13068|13068||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(228) 555-0100"|"(228) 555-0101"|""|""|"http://www.wingtiptoys.com/Glancy"|"Shop 232"|"856 Sarkar Street"|"90294"|POINT (-90.4964839 31.8184955)|"PO Box 5884"|"Pendyalaville"|"90294"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
478|"Wingtip Toys (Stoneboro, PA)"|401|3|2|2155|2156|3|32885|32885||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.wingtiptoys.com/Stoneboro"|"Suite 105"|"393 Williams Avenue"|"90542"|POINT (-80.1050604 41.3392232)|"PO Box 7683"|"PrabhupÄdaville"|"90542"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
479|"Wingtip Toys (Mier, IN)"|401|3|2|2157|2158|3|22146|22146||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(219) 555-0100"|"(219) 555-0101"|""|""|"http://www.wingtiptoys.com/Mier"|"Unit 41"|"257 Gunes Avenue"|"90474"|POINT (-85.8255386 40.5753176)|"PO Box 2584"|"Olssonville"|"90474"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
480|"Wingtip Toys (Wapinitia, OR)"|401|3|2|2159|2160|3|35830|35830||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(458) 555-0100"|"(458) 555-0101"|""|""|"http://www.wingtiptoys.com/Wapinitia"|"Shop 119"|"1525 Benjaree Crescent"|"90173"|POINT (-121.2564517 45.1142837)|"PO Box 98"|"Rambhatlaville"|"90173"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
481|"Wingtip Toys (White Church, MO)"|401|3|2|2161|2162|3|36946|36946||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(314) 555-0100"|"(314) 555-0101"|""|""|"http://www.wingtiptoys.com/WhiteChurch"|"Suite 283"|"1410 Shergill Lane"|"90184"|POINT (-91.7862581 36.8503352)|"PO Box 4981"|"Celikville"|"90184"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
482|"Wingtip Toys (Caton, NY)"|401|3|2|2163|2164|3|5664|5664||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|""|""|"http://www.wingtiptoys.com/Caton"|"Unit 122"|"1187 Baruah Crescent"|"90250"|POINT (-77.0277448 42.0561853)|"PO Box 6022"|"Lamyville"|"90250"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
483|"Wingtip Toys (Plum Branch, SC)"|401|3|2|2165|2166|3|27344|27344||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(803) 555-0100"|"(803) 555-0101"|""|""|"http://www.wingtiptoys.com/PlumBranch"|"Suite 275"|"593 Huq Avenue"|"90631"|POINT (-82.259846 33.8487376)|"PO Box 6688"|"Pornpipatpongville"|"90631"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
484|"Wingtip Toys (Mauldin, SC)"|401|3|2|2167|2168|3|21282|21282||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(803) 555-0100"|"(803) 555-0101"|""|""|"http://www.wingtiptoys.com/Mauldin"|"Suite 250"|"261 Celmina Street"|"90243"|POINT (-82.310119 34.77873)|"PO Box 5025"|"Ioveanuville"|"90243"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
485|"Wingtip Toys (Bonner Springs, KS)"|401|3|2|2169|2170|3|3545|3545||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(316) 555-0100"|"(316) 555-0101"|""|""|"http://www.wingtiptoys.com/BonnerSprings"|"Suite 14"|"1632 Bose Street"|"90715"|POINT (-94.8835754 39.059726)|"PO Box 563"|"Costaville"|"90715"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
486|"Wingtip Toys (Lowellville, OH)"|401|3|2|2171|2172|3|20131|20131||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(216) 555-0100"|"(216) 555-0101"|""|""|"http://www.wingtiptoys.com/Lowellville"|"Unit 143"|"1197 Debeljak Avenue"|"90737"|POINT (-80.5364593 41.0353371)|"PO Box 8077"|"Acarville"|"90737"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
